"inds","mw","rate_with_this_mw","importance_sampling_scenario_weights_basic","importance_sampling_scenario_weights_self_normalised","importance_sampling_scenario_rates_basic","importance_sampling_scenario_rates_self_normalised"
97315,8.8,0.000515780735895791,0,0,0,0
97370,8.8,0.000515780735895791,0,0,0,0
97098,8.8,0.000515780735895791,0,0,0,0
97138,8.8,0.000515780735895791,0,0,0,0
97082,8.8,0.000515780735895791,0,0,0,0
97315,8.8,0.000515780735895791,0,0,0,0
97795,8.8,0.000515780735895791,0,0,0,0
97168,8.8,0.000515780735895791,0,0,0,0
97050,8.8,0.000515780735895791,0,0,0,0
96515,8.8,0.000515780735895791,0,0,0,0
95304,8.8,0.000515780735895791,0.152425271194279,0.241966686524113,7.86180185457006e-05,0.000124801755637673
97224,8.8,0.000515780735895791,0,0,0,0
97126,8.8,0.000515780735895791,0,0,0,0
97308,8.8,0.000515780735895791,0,0,0,0
97286,8.8,0.000515780735895791,0,0,0,0
97333,8.8,0.000515780735895791,0,0,0,0
97192,8.8,0.000515780735895791,0,0,0,0
97280,8.8,0.000515780735895791,0,0,0,0
97430,8.8,0.000515780735895791,0,0,0,0
97116,8.8,0.000515780735895791,0,0,0,0
97339,8.8,0.000515780735895791,0,0,0,0
97046,8.8,0.000515780735895791,0,0,0,0
97182,8.8,0.000515780735895791,0,0,0,0
100656,8.9,0.00039691578214184,0,0,0,0
99134,8.9,0.00039691578214184,0.207459365822872,0.311793118019769,8.23438964482353e-05,0.00012375560930526
100832,8.9,0.00039691578214184,0,0,0,0
100373,8.9,0.00039691578214184,0,0,0,0
98453,8.9,0.00039691578214184,0.311595519431126,0.468300566614909,0.000123677179306898,0.000185875885675423
100383,8.9,0.00039691578214184,0,0,0,0
100386,8.9,0.00039691578214184,0,0,0,0
100499,8.9,0.00039691578214184,0,0,0,0
100565,8.9,0.00039691578214184,0,0,0,0
99759,8.9,0.00039691578214184,0,0,0,0
100604,8.9,0.00039691578214184,0,0,0,0
99075,8.9,0.00039691578214184,0.138904923834554,0.208761841813648,5.51335564871447e-05,8.28608697248353e-05
100423,8.9,0.00039691578214184,0,0,0,0
100605,8.9,0.00039691578214184,0,0,0,0
100551,8.9,0.00039691578214184,0,0,0,0
100820,8.9,0.00039691578214184,0,0,0,0
100457,8.9,0.00039691578214184,0,0,0,0
100670,8.9,0.00039691578214184,0,0,0,0
100407,8.9,0.00039691578214184,0,0,0,0
100819,8.9,0.00039691578214184,0,0,0,0
100569,8.9,0.00039691578214184,0,0,0,0
99551,8.9,0.00039691578214184,0.00741525480146577,0.0111444735516741,2.94323165930482e-06,4.42341743632178e-06
100619,8.9,0.00039691578214184,0,0,0,0
100519,8.9,0.00039691578214184,0,0,0,0
99988,8.9,0.00039691578214184,0,0,0,0
99760,8.9,0.00039691578214184,0,0,0,0
100684,8.9,0.00039691578214184,0,0,0,0
99998,8.9,0.00039691578214184,0,0,0,0
100454,8.9,0.00039691578214184,0,0,0,0
99797,8.9,0.00039691578214184,0,0,0,0
100568,8.9,0.00039691578214184,0,0,0,0
100758,8.9,0.00039691578214184,0,0,0,0
100349,8.9,0.00039691578214184,0,0,0,0
100520,8.9,0.00039691578214184,0,0,0,0
100446,8.9,0.00039691578214184,0,0,0,0
101211,8.9,0.00039691578214184,0,0,0,0
100565,8.9,0.00039691578214184,0,0,0,0
100412,8.9,0.00039691578214184,0,0,0,0
100233,8.9,0.00039691578214184,0,0,0,0
100564,8.9,0.00039691578214184,0,0,0,0
100511,8.9,0.00039691578214184,0,0,0,0
99856,8.9,0.00039691578214184,0,0,0,0
102794,9,0.000315629488887903,0,0,0,0
102487,9,0.000315629488887903,0,0,0,0
102614,9,0.000315629488887903,0,0,0,0
102229,9,0.000315629488887903,0.0674514271583328,0.0707862314840236,2.12896594787442e-05,2.23422220636032e-05
102336,9,0.000315629488887903,0,0,0,0
102896,9,0.000315629488887903,0,0,0,0
102785,9,0.000315629488887903,0,0,0,0
102683,9,0.000315629488887903,0,0,0,0
102255,9,0.000315629488887903,0.0237474720172614,0.0249215490641634,7.49540245518798e-06,7.8659757934167e-06
102594,9,0.000315629488887903,0,0,0,0
102495,9,0.000315629488887903,0,0,0,0
102716,9,0.000315629488887903,0,0,0,0
102798,9,0.000315629488887903,0,0,0,0
102817,9,0.000315629488887903,0,0,0,0
102693,9,0.000315629488887903,0,0,0,0
102256,9,0.000315629488887903,0.0461076292021652,0.0483871943320445,1.45529274389124e-05,1.52724254157429e-05
102818,9,0.000315629488887903,0,0,0,0
102701,9,0.000315629488887903,0,0,0,0
101900,9,0.000315629488887903,0.153549794733387,0.161141309713253,4.84648432305413e-05,5.08609492235213e-05
102245,9,0.000315629488887903,0.0480140869697438,0.0503879075346511,1.51546617296796e-05,1.59039095012929e-05
102876,9,0.000315629488887903,0,0,0,0
101743,9,0.000315629488887903,0.301100617319189,0.315987057583043,9.50362339482878e-05,9.97348334801283e-05
102802,9,0.000315629488887903,0,0,0,0
102928,9,0.000315629488887903,0,0,0,0
102510,9,0.000315629488887903,0,0,0,0
102797,9,0.000315629488887903,0,0,0,0
103061,9,0.000315629488887903,0,0,0,0
102736,9,0.000315629488887903,0,0,0,0
102581,9,0.000315629488887903,0,0,0,0
